,Rating,Title,Review,Review_Date
1365,4.0,"4.0 out of 5 stars
Front camera not gud","The media could not be loaded.
                



 Improve front camera and battery 🔋",Reviewed in India 🇮🇳 on 27 November 2022
1366,5.0,"5.0 out of 5 stars
Awesome product in this range.",1.If you turned off your data after use/ before going to bed in night......battery performance is awesome.2.Charging cool part. Optimal charging in night is great option.3.Gaming experience is awsm.4. Camera quality is good.,Reviewed in India 🇮🇳 on 20 January 2023
1367,3.0,"3.0 out of 5 stars
Oppoplus not a worth buy",OnePlus software is worst I think cause sometimes incoming call is restricted automatically.One more issues with 1+ that is outgoing call is not get in 1st time receiver voice or own voice is lagged.Battery is draining too fast.Now I am faced a lot of issues with network and it is not fixed many important call I can't receive due to device major software issues.,Reviewed in India 🇮🇳 on 23 November 2022
1368,4.0,"4.0 out of 5 stars
Nice budget phone",Display brightness is little bit low speaker are not up to mark,Reviewed in India 🇮🇳 on 11 November 2022
1369,4.0,"4.0 out of 5 stars
I think it's very good for to get ur battery charged fast",I think it's very good for to get ur battery charged fast,Reviewed in India 🇮🇳 on 15 November 2022
1370,5.0,"5.0 out of 5 stars
Good looking for showoff",It is value for moneyAmazing camera 🤩📸More features in this price segment,23 February 2023
1371,5.0,"5.0 out of 5 stars
Good product",Very good mobile,12 March 2023
1372,4.0,"4.0 out of 5 stars
Nice phone",Brand wise great phone in this price category,22 November 2022
1373,4.0,"4.0 out of 5 stars
Mobile is excellent","Alexa not working properly after 2 days, otherwise mobile working is nice",10 November 2022
1374,4.0,"4.0 out of 5 stars
Improve your camera quantity",Improve your camera quantity,3 December 2022
1375,4.0,"4.0 out of 5 stars
Good",As you know one plus low cast phone material how to except all things,9 November 2022
1376,4.0,"4.0 out of 5 stars
Nice",Camera is better,7 December 2022
1377,4.0,"4.0 out of 5 stars
Worth purchase. Good phone at decent price.","Battery life, fingerprint is good and camera quality is excellent.",16 November 2022
1378,4.0,"4.0 out of 5 stars
Super",Super pics,1 December 2022
1379,5.0,"5.0 out of 5 stars
Recommend this phone","I like everything about this phone. Its good overall, ordered for my father.",22 February 2023
1380,4.0,"4.0 out of 5 stars
Good Phone",Best One plus Phone At this price,Reviewed in India 🇮🇳 on 30 November 2022
1381,4.0,"4.0 out of 5 stars
Super mobile",Good cemara amoled disply power full battery totlly good,Reviewed in India 🇮🇳 on 17 November 2022
1382,4.0,"4.0 out of 5 stars
Decent phone from premium brand","Not the best in the segment but good enough considering one plus phone.Pros: Awesome display, Smooth performance, Really fast charging( 15 to 100 in 25 min), Decent battery backup, Blue colour looks premium and beautiful.Cons: Camera Good but not the best in the segment, Sound quality average, Not really a gaming phone, No alert slider.",Reviewed in India 🇮🇳 on 4 September 2022
1383,4.0,"4.0 out of 5 stars
Compatible phone",Nice phone,Reviewed in India 🇮🇳 on 7 December 2022
1384,4.0,"4.0 out of 5 stars
Nice product",Every one good,Reviewed in India 🇮🇳 on 2 December 2022
1385,5.0,"5.0 out of 5 stars
Very nice 👍",I like it ☺️👍,Reviewed in India 🇮🇳 on 10 March 2023
1386,4.0,"4.0 out of 5 stars
Battery",Battery backup not good but camera also good,Reviewed in India 🇮🇳 on 20 November 2022
1387,4.0,"4.0 out of 5 stars
Soft touch",Good Product Good Product Good Product Good Product,Reviewed in India 🇮🇳 on 29 November 2022
1388,4.0,"4.0 out of 5 stars
NYC phone",💯,Reviewed in India 🇮🇳 on 4 December 2022
1389,4.0,"4.0 out of 5 stars
A good product but can't find daily data usage",Battery good.butdaily data usage not found its not good,Reviewed in India 🇮🇳 on 21 November 2022
1390,5.0,"5.0 out of 5 stars
Very nicely",The media could not be loaded.,Reviewed in India 🇮🇳 on 1 April 2023
1391,2.0,"2.0 out of 5 stars
Bakwas in this range","Not like this product. I only feel that I m using 12-13k price tag mob, I have given money just for OnePlus name not for mob.",Reviewed in India 🇮🇳 on 4 May 2023
1392,5.0,"5.0 out of 5 stars
Great product to have at such a budget",Totally worth the price and have great features along with stock android experience.,Reviewed in India 🇮🇳 on 22 February 2023
1393,4.0,"4.0 out of 5 stars
Good ome",Nothing,Reviewed in India 🇮🇳 on 7 December 2022
1394,5.0,"5.0 out of 5 stars
Best buy - budget friendly",One of the best buy - budget friendly purchase.Phone is good.,Reviewed in India 🇮🇳 on 21 February 2023
1395,5.0,"5.0 out of 5 stars
Good",Value for money,Reviewed in India 🇮🇳 on 12 March 2023
1396,4.0,"4.0 out of 5 stars
I like this product","The media could not be loaded.
                



 Like it",Reviewed in India 🇮🇳 on 3 December 2022
1397,4.0,"4.0 out of 5 stars
Cannot use the chargee","The media could not be loaded.
                



 The charger is not fitting to the power sockets. When i am trying to plug in it desturbs the switch, so literally I couldnt charge my phone till now. Please tell me a way to charge the phone. Can I use charger of another brands????",Reviewed in India 🇮🇳 on 1 October 2022
1398,2.0,"2.0 out of 5 stars
Did not like this phone","I personally did not like it . The speakers volume is less, also its at wrong place too in the phone .Battery back up is not so good .Need to buy themes and wallpapers.Its not even a a month and I couldn't make a call then restarted it then the network showed . Not any other nice features or anything but pretty basic and less than my old phone .Big disappointment for me might be possible that the phones of this company in bigger range are better but not this one for me 🥹😐",Reviewed in India 🇮🇳 on 23 March 2023
1399,4.0,"4.0 out of 5 stars
Review about one plus Nord CE 2 lite",It's good product but defect is theres no side button like as previous mobiles. I didn't play games in this mobile.so for me it's good. I bought for only Camera and battery backup that's it,Reviewed in India 🇮🇳 on 1 October 2022
1400,5.0,"5.0 out of 5 stars
Quality.",Camera quality.,12 March 2023
1401,2.0,"2.0 out of 5 stars
Not good phone",Heating and touching problem,21 May 2023
1402,4.0,"4.0 out of 5 stars
budget smart phone","very good phone in range 15000-20000, decent full day battery I have never played game on this phone, just casual use watching movie, listening songs, social media n all. System UI is very good, Processor is also very good, it performs without glitches, Camera is okok you will get nice picture, night mode is also very good. overall it's value for money.",31 August 2022
1403,4.0,"4.0 out of 5 stars
Good value branded phone to buy under 20k segment","Display is quite big screen -FHD+ with 120 hz refresh rate, the viewing angles are good and optimised, but still there should be like AMOLED is not there which is now common in other same segment phones, It is 5G with 7 bands so will not be any problem related to network. The camera gives some good shots, Oxygen OS is good with no bloatware that is impressive when you compare with others. Overall decent under the 20k segment and with good brand value.",14 May 2022
1404,4.0,"4.0 out of 5 stars
Few features not available in nord series","Canvas AOD mood not available in this phone, battry performance also not good always getting some error over scree currently i am receiving this screen not available, previously i was facing frequently wifi disconnect issue, there are many more issue i can't write every issue, i was not expecting there issue in OnePlus phone.",10 September 2022
1405,5.0,"5.0 out of 5 stars
One plus",Nice,13 March 2023
1406,4.0,"4.0 out of 5 stars
Nord is good",Nord is good phone I got this phone in offer.I like it.I switch from mi note10 pro MaxI like miui experience is more better and more better camera quality.Overall 8/10,13 October 2022
1407,5.0,"5.0 out of 5 stars
Super nice bahut khoobsurat hai",Accha hai battery backup b aur chalane me b,26 February 2023
1408,4.0,"4.0 out of 5 stars
Camera quality is the best,  battery package is good","Mobile is stylish and friendly options, can say camera quality is far good",30 October 2022
1409,5.0,"5.0 out of 5 stars
Great pick for semi mid range. Amazon's exchange service is ridiculous.","I bought this phone during the Monsoon carnival. My budget was around 20k and I wanted to try OnePlus for the first time. After 20 days of usage, I feel the phone is genuinely good to use. The Screen Refresh rate is 120hz, pretty smooth and quick. Camera is decent as well, not the best of course but does the job tbh. Rest all features are good and one won't be dissatisfied. I'm super angry with Amazon's exchange service. I had requested an exchange for my old samsung device. I had an 4400 off the purchase price. But the delivery agent rejected the phone exchange. Phone is still working fine, it just had some scratch on the back due to wear and tear which is normal. But it was rejected and I had to pay the difference. Worst exchange service ever. Will never again order a phone from Amazon.",27 June 2022
1410,4.0,"4.0 out of 5 stars
This range mobile good",This range mobile is good but some time hanging problem on this device,5 November 2022
1411,4.0,"4.0 out of 5 stars
The phone is good and very useful",The product is very awesome........,25 November 2022
1412,4.0,"4.0 out of 5 stars
Great deal if got at reasonable price",I got this phone at 10.7k during prime days (Including Exchange of 7k + Bank Offer of 2k).After a week of usage these are my reviews about the product :Camera is average and does not justify the price at which this phone is offered.Fingerprint sensor works good but sometimes I've encountered delays.Battery life is great and phone does charge quickly.Performance is great and I did not encounter any lags till date.Screen is not Amoled but won't disappoint you.,26 July 2022
1413,5.0,"5.0 out of 5 stars
Good","Value for money,good looking and classic look",2 March 2023
1414,4.0,"4.0 out of 5 stars
Reasonable at this price","Phone is quite good at the price of Rs. 17,500 (after bank discount).",2 November 2022
1415,4.0,"4.0 out of 5 stars
Super nice",Super nice 👍,28 November 2022
1416,4.0,"4.0 out of 5 stars
Flash light is very low.",Updated version is not available in this phone. upgrade flash light so we can take clearly pics during at night .,26 October 2022
1417,4.0,"4.0 out of 5 stars
Picture quality is good",Battery backup is good. Camera quality is good 👍. I like the product 👍.,4 November 2022
1418,5.0,"5.0 out of 5 stars
Great product.",Very good to have such product,4 March 2023
1419,4.0,"4.0 out of 5 stars
Best Budget Mobile",I have been using this mobile from last 5 months i would say this is best budget phone in 25K. The best and important features of this 65W changer you don't need to worry about charging your mobile it's like blink and you will find your mobile charged in 30 minutes of time.,28 August 2022
1420,4.0,"4.0 out of 5 stars
Battery is good","Camera clarity is not good compare to realme mobiles, previously I'm using realme mobile, realme only good for compare to OnePlus.",Reviewed in India 🇮🇳 on 25 October 2022
1421,2.0,"2.0 out of 5 stars
Very slow useless device",Waste of money,Reviewed in India 🇮🇳 on 23 May 2023
1422,4.0,"4.0 out of 5 stars
Oneplus Nord ce2 5g",There is only heating Ishu not much lettelOveral it is best mobile under 24999,Reviewed in India 🇮🇳 on 25 October 2022
