,Rating,Title,Review,Review_Date
1957,4.0,Nice as expected,Phone is Preety good in this price range and battery life alsoThe screen is not that much smooth as expected,16 August 2022
1958,4.0,High price,High price,13 October 2022
1959,4.0,Very nice phone and service of amazon is very good,Very nice,30 September 2022
1960,4.0,Camera need to improve else wonderful phone.,Camera quality is not good else phone is wonderful,16 September 2022
1961,4.0,Beware while purchasing,There are only two slots in card slot.Either you use both sim but not use memory card.If you use memory card then only single sim is working,19 July 2022
1962,4.0,Cam is slightly disappointed but overall brand value purpose good...,,8 October 2022
1963,4.0,Honest review after 5 days ..,Fingerprint sensor is responsive .Camera quality is 7.5/10 xpectations from 1+Display is smooth with 120HzNo heating issue as of nowFast charging and long lasting battery too ..Lasts greater than a full day after moderate usage...If u have to buy a phone for camera .. dont buy 1+nord ce 2 lite .. else its good in 18.5 k for 6gb/128gb,7 May 2022
1964,4.0,I a happy 😊,I am happy 😊,28 September 2022
1965,3.0,OnePlus ab OnePlus nahi raha 🙂,"Bahut Ganda hang hota hai,Fingerprint reader bhi Kam nahin Karta theek se,Baki battery camera ekadam badhiya hai,Charging speed 10-15 minutes,",18 November 2022
1966,3.0,"Review after 4months, average experience with Software bugs","After using for 4months, here are the few issue I have faced.1. Software issue, even after disconnecting calls the call floating window still appears. Which is unlikely .2. Even after Bluetooth earphone is connected, the call doesn't went through BT earphone. To make it work need to restart the phone. Though this situation occur only sometime",28 August 2022
1967,5.0,Excellent VFM buy!!!,Awesome phone with features at the given price point. Gifted it to my friend and he is enjoying every moment with it. Thanks OnePlus and Amazon.,22 December 2022
1968,5.0,Great Cell,"Each and everything about this phone is surprising what was truly more than expected was the charging I literall placed on charge at 9:00 @ 18% battery and after my breakfast @ 9:17 it was 81%, I was shocked and that lasted an ample amount of time in office, have left taking charger to office. Also the night charging is great the phone automatically optimises how fast to charge the mobile so that it reaches 100% at 6 in the morning.Happy till now with the purchase.Though there is a downside I hated the google phone and contact app I am badly missing the stock OnePlus apps, this is OnePlus not some android phone please don't use third party apps just be yourself you are gr8.",26 February 2022
1969,3.0,Camera is not upto the mark,"Camera quality.I bought OnePlus Nord ce 2 5g 2 days back and found that cam is worst than a mobile under 10k. I raised an support request and meanwhile have done factory reset to handover to Amazon. I'm not sure how but factory reset has resolved the cam issue but the technician didn't visit Instead he called me and guided me to install a software and said the product is good and closed the request. Not satisfied with the support and what if my cam shows up same issue. I feel replacement/refund should be done, as this will not be possible after 2/3 days for my order.",12 May 2022
1970,3.0,Nice work,Nice,3 January 2023
1971,1.0,Absolutely Waste of Money!,"If you're thinking about buying this phone, don't!.Firstly coming down to camera: The camera quality is pathetic, my old phone with much less price than this takes better photographs and videos.This phone captures no details still generates huge size photo for nothing but taking up space. Zoom level is only 6x.Video lags too much while recording and playing, the microphone levels are so unadjusted.If you were thinking of buying this for camera, just back off and get something else.Now coming to the networks, this phone has a lot of problems with it. Networks keeps dropping in between, you won't even know if you miss any important call or communication because of this.I thought this is only limited to my set, but after seeing the reviews seems like this device model has this problem.Once you restart phone, it works for some time but again the issue starts to happen. Did I spent my money to keep restarting this stupid thing?OnePlus has really really lost it's value. Horrible rebranding.This is my first and last purchase of OnePlus mobile. Period.",20 March 2023
1972,5.0,Fantastic Phone,The phone is very good.,26 January 2023
1973,3.0,Average,"This phone does not represents OP it has LCD display very bad camera setup, Although it feels snappy but overall ui is not very good",19 November 2022
1974,5.0,Good phone,Totally good one value for the money,20 January 2023
1975,3.0,Not good phone,New phone but still hangsGo for the other model from OnePlusOnePlus cheap phones are not good,25 November 2022
1976,2.0,Battery backup wrost.... Camera quality wrost....,I m not satiasficy for this product... Battery backup not well... Camera qualtiy normal...,1 April 2023
1977,5.0,Good phone in this budget..,"Good phone in this budget.. Very smooth UI and fast refresh time.. Today is the first day.. Will update the review after one month.Review after one month..I have not seen a single problem so far for my usage. Camera is top notch, battery last for 2 days and speaker sound is really good. I feel I made a good purchase.",10 October 2022
1978,4.0,Good choice in this price range,"Phone has decent basic features when we talk of camera,battery, charging,display.However it lags even if 8gb RAM. But can go for it in this price range.",27 July 2022
1979,4.0,Considerably good product,"Value for money : 3.5 /5Build Quality of phone : 4 / 5Overall performance : 3 / 5Camera quality : 3 / 5Audio output : 2.5 /5Plastic material used for back and Bessel to cut down cost, alert slider is missing",14 May 2022
1980,5.0,Good,Nas,31 January 2023
1981,4.0,Everything is good except camera quality,"Camera quality not good , finger print is best and battery excellent performance",3 September 2022
1982,4.0,Poor battery,"Very poor battery backup.uopn continuous using mobile phone, battery dying within 4-5 hours.",3 September 2022
1983,3.0,Face unlock is not as much expected. It is too much slow working in dim light  or in dark,"Fingerprint reader is good but face unlock is very bad in dim light or dark, battery is only as satisfaction and camera quality is very bad because too much contrast color either taking primary camera or front camera.",13 October 2022
1984,5.0,Best Phone in Affordable Range,"Awsome phone in affordable price ..Awsome battery,Awsome processor,Awsome camera..Highly recommended..Thank you One Plus and Amazon..",7 January 2023
1985,4.0,900 Processor is best,Camera is avrage photo and processor is best battery is avrage but fast charging 65w fingerprint is front best but avrageVery good under 25000 best,23 July 2022
1986,4.0,Nice phone in this range...,Battery backup is nice... Fingerprint and camera is good...,18 September 2022
1987,5.0,Nice mobile,Super quality and camera excellent,24 January 2023
1988,2.0,Bad front camera quality,Worst item of OnePlus...camera quality is very bad specially front camera ...front camera video calling quality is very bad in low light... don't purchase it...,11 March 2023
1989,2.0,Heat problem,This phone hang & heating..,16 April 2023
1990,5.0,Nice product,Nice product,28 January 2023
1991,5.0,Ishmay autocallrecoding nahi hai,Napasand,1 February 2023
1992,4.0,Light weight Phones,"This phone is very easy to carry and light weight, but only problem is phone gets heated little bit even for intermediate usage.",2 August 2022
1993,4.0,Nothing,Camera is the best of this phone and finger print is also good but Battery draining fast for heavy uses . Thanks to one plus,4 August 2022
1994,5.0,Paisa vasool,,27 January 2023
1995,4.0,Heating problem,After use online video 3 to 4 hours heating lots,18 September 2022
1996,5.0,Excellent,Excellent,31 January 2023
1997,4.0,Camara could have been better otherwise phone is decent ✌🏻,Phone is decent in but camara is below average in this price segment could have been better but i got this deal in 17k because of exchange of old phone make this deal awesome but if I speak in 24k you can choose more feature loaded smartphone compared to nord CE2 ✌🏻,4 April 2022
1998,5.0,Good.,Thanks Flipkart,29 January 2023
1999,4.0,Good to handle...,Battery performance is too goodEasy to transfer data's from old mobile,6 September 2022
2000,4.0,Ok,Ok,30 September 2022
2001,2.0,Waste phone by one plus  in this range,Don't buy this productIt connect and disconnect automatically.Video call automaticallyCamera on automatically problems,23 March 2023
2002,5.0,good,Good,31 January 2023
2003,3.0,Fingerprint to unlock is not working properly,Fingerprint scanner is poor quality,23 December 2022
2004,4.0,Nice phone in this budget,"The media could not be loaded.
                



 Very nice and smooth handle",28 September 2022
2005,5.0,Awesome product,Battery life is excellent and camera quality is awesome,14 January 2023
2006,5.0,Awesome  👏 Awesome  😍 soundtrack 😀 👌 thanks amazon nd one plus i first purchase first time use,What the process 😳 😕 mind blowing one plus.......i phone 11 liya thha selling kardiya one plus liya what the performance 👏 😳 🙌,20 December 2022
2007,4.0,Great deal in budget,"Quite good phone at this price.Back camera is good. Front camera could have been better.Awesome battery backup.Looks good.Network capturing capacity is good.Sometimes the finger print sensor does not work.Sometimes, Phone heats up a bit while charging.",6 May 2022
